path	sentence	client_id	translation	split
common_voice_ko_37211941.mp3	김첨지는 어랍시요 하고 물러섰다.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	Kim said, “Oh, please,” and stepped back.	test
common_voice_ko_37211943.mp3	제 그곳을 지배하는 무시무시한 정적	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	The dreaded static that rules my place	test
common_voice_ko_37211944.mp3	버들껑 하는 동작과 함께 날카로운 소리가 독살스러운 땡비같이 나의 귀를 툭 쏘았다.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	A sharp sound pierced my ears like a poisonous bugle, accompanied by a flicking motion.	test
common_voice_ko_37211945.mp3	한참 후에 그는 바느질 그릇을 들고 내려와서 등불을 마주 앉으며 일감을 들었다.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	After a while he came down with his sewing bowl and sat down to work by the light of the lantern.	test
common_voice_ko_37211946.mp3	신철이도 그의 뒤를 따라 막으로 올라갔다.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	Shin Chul-yi followed him up to the bar.	test
common_voice_ko_37211958.mp3	평소에는 성이 난 사람처럼 뚜웅허니 남하고 수작 하기도 싫어하면서 술만 들어가면 불평이 쏟아진다.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	Usually, he's like an angry person, he doesn't want to be bothered, he doesn't want to do anything, and he complains when he gets drunk.	test
common_voice_ko_37211959.mp3	그때 저편에서 회중전등이 번쩍 하고 이리로 왔다.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	Just then, a flash of flashing lights came from the other side of the street.	test
common_voice_ko_37211971.mp3	그는 이러한 생각을 하며 쌀항아리를 다시금 들여다보았다.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	As he thought this, he looked at the jar of rice again.	test
common_voice_ko_37211988.mp3	사별한 첫째 부인 사이에서는 자식이 아예 없었고	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	He had no children by his first wife, who was widowed.	test
common_voice_ko_37211989.mp3	내가 땅에서 피하며 유리하는 자가 될찌라	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	I will be favored and favored in the earth.	test
common_voice_ko_37212000.mp3	그 순간 신철이는 물 속에 잠겨 흔들리던 달이 휙 지나친다.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	At that moment, Shin Chul-ki is submerged in water and the moon, which was bobbing, flashes past.	test
common_voice_ko_37212010.mp3	그 오라질 년이 밥을 죽이지.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	That cunt kills Bob.	test
common_voice_ko_37212011.mp3	마른침을 삼키며 다음 순서를 기다린다.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	Swallow dryly and wait for your next turn.	test
common_voice_ko_37212020.mp3	그녀는 유아 치고는 매우 밝습니다.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	She is very bright for a toddler.	test
common_voice_ko_37212021.mp3	언뜻 깨달으니 김첨지는 인력거를 쥔 채 길 한복판에 엉거주춤 멈춰 있지 않은가.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	At first glance, I realize that Kim Chum-ji is stuck in the middle of the street with a rickshaw.	test
common_voice_ko_37212023.mp3	영숙은 이미 자기를 떠나 옛날에 그 사람에게로 돌아갔다.	971cbebbaa573fc98f20f1b985d7ea72e49772f8dd27017ff9a93beacff5de5d98ac1dab1a8b3e2c9def8d6f166b9762d6294c4403b038165cae4a19dfa54c36	Young-sook has already left him and gone back to the person she once was.	test
common_voice_ko_37195144.mp3	온 생각은 아니하고 거저나 얻은 듯이 고마웠다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	I was grateful, not for the whole thing, but for what I got.	test
common_voice_ko_37195145.mp3	아이들은 재벽한 것이 미처 마르기 전부터 모여들었다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	The kids were gathering even before the walls were dry.	test
common_voice_ko_37195146.mp3	커피는 됐고	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	No coffee.	test
common_voice_ko_37195147.mp3	폭풍우같이, 또는 무서운 물결같이 사람으로 하여금 숨막히게 하는 그 힘	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	The power to stifle a person, like a storm or a frightening wave.	test
common_voice_ko_37195153.mp3	좁다란 골목 안을 환하게 밝히는 외등 밑에서 영신은 길목을 막아서면서 조르듯 한다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	Beneath the lamplight that illuminates the narrow alleyway, Young-shin pushes his way through the traffic.	test
common_voice_ko_37195154.mp3	이러한 제도의 도입을 반대하는 측에서는 근거를 대며 찬성측의 주장을 반박했다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	Opponents of such a system have countered the proponents' arguments with evidence.	test
common_voice_ko_37195156.mp3	나가지 말라도 그래	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	Even if you don't go out.	test
common_voice_ko_37195158.mp3	아씨, 정거장 애들보담 아주 싸게 모셔다 드리겠습니다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	Ma'am, I can take you to the station for a very cheap ride.	test
common_voice_ko_37195167.mp3	그것 이이 항아리로 가득 찼던 것이다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	That's what this jar was full of.	test
common_voice_ko_37195173.mp3	짐은 있고 해서 어찌할 줄 모르다가 마침 김첨지를 보고 뛰어나왔음이리라	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	He had a luggage, and he was not sure what to do, but when he saw Kim Chum-ji, he ran out.	test
common_voice_ko_37195176.mp3	반쯤 외면을 한 동혁의 눈치를 곁눈으로 훑어본다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	He glances at Donghyuk out of the corner of his eye.	test
common_voice_ko_37195177.mp3	김치국부터 마시지 말라	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	Don't drink kimchi soup first	test
common_voice_ko_37195189.mp3	그리고 선비를 흘금흘금 곁눈질해 보며 수첩을 포켓에 집어넣고 그의 앞을 떠났다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	He glanced at the Zen master, tucked the notebook into his pocket, and left.	test
common_voice_ko_37195192.mp3	떼내느라 죽다 살았는데	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	I was dying to get it off.	test
common_voice_ko_37195194.mp3	설렁탕을 사다놓았는데 왜 먹지를 못하니 왜 먹지를 못하니 괴상하게도 오늘은 운수가 좋더니만	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	I bought a bunch of seolleongtang, but why can't I eat it, why can't I eat it, why can't I eat it.	test
common_voice_ko_37195197.mp3	말 끝엔 목이 메였다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	I choked on my words.	test
common_voice_ko_37195199.mp3	에미를 붙을 이 오라질 놈들 같으니, 이놈 내가 돈이 없을 줄 알고	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	You assholes, you're gonna get an Emmy, you think I don't have money.	test
common_voice_ko_37195200.mp3	그는 참말 요새같이 감정이 예민해 가다가는 큰일이라고 생각되었다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	He was a fortress of emotions, and if he let it get the better of him, he was in trouble.	test
common_voice_ko_37195205.mp3	선비는 못 들은 체하고 이불을 막 쓰며 무슨 통지가 또 들어온 모양이군 하였다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	The monk pretended not to have heard, and was just tucking in his quilt when another message came in.	test
common_voice_ko_37195208.mp3	하고 김첨지는 잠깐 주저하였다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	and Kim hesitated for a moment.	test
common_voice_ko_37195209.mp3	춘우가 눈을 떴을 때에는 그는 놀라지 않을 수가 없었다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	When Chun Woo opened his eyes, he was surprised.	test
common_voice_ko_37195211.mp3	민수의 늘어진 말에 덕호는 화가 버쩍 났다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	Min-soo's rambling made Deok-ho angry.	test
common_voice_ko_37195213.mp3	문재인 대통령이 지난 이십육일에 중국에 가서 시진핑과 대화했다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	President Moon Jae-in traveled to China on the 26th and spoke with Xi Jinping.	test
common_voice_ko_37195216.mp3	지금 저들은 사무관이나 판검사를 머리에 그리며 저 모양을 하고 있을 것이다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	Right now, they're probably looking like that, with a clerk or judge on their head.	test
common_voice_ko_37195222.mp3	그리고 아무리 몸이 고달프더라도 덕호의 명령이라면 물불을 헤아리지 않고 덤벼들곤 하였다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	And no matter how tired he was, he would do whatever Deokho ordered him to do, no matter what.	test
common_voice_ko_39968128.mp3	부끄럽기는 내 앞에서 부끄러울 게 무엇이람.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	Shame is something to be ashamed of in my presence.	test
common_voice_ko_39968135.mp3	선비는 솥을 횅횅 가시며 옥점의 분 바른 얼굴과 양장한 몸 맵시를 생각하였다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	As he stirred the pot, he thought of the Jade Master's fair face and well-dressed body.	test
common_voice_ko_39968167.mp3	안방에서는 성냥 긋는 소리가 막 났다.	e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3	From the master bedroom came the sound of striking matches.	test
common_voice_ko_36394266.mp3	그러고 영숙을 보는 눈에는 시기의 광채가 번득거리었다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	Then, as he looked at her, the brilliance of Shi Qi flashed in his eyes.	test
common_voice_ko_36394271.mp3	한 시간이 되거나 두 시간이 되거나 어떻든지 만나 보고야 말리라 하였다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	He said, “I will see you in an hour, or two hours, or whatever.	test
common_voice_ko_36394272.mp3	옥점이는 피어오르는 구름을 한참이나 보다가 흘금 신철이를 보았다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	Jade Jupiter stared at the rising clouds for a long time, then glanced at Shin Cheol-yi.	test
common_voice_ko_36394273.mp3	끊임없는 광음을 부지런한 계절이 피어선 지고 큰 강물이 비로소 길을 열었다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	After a season of diligent music, the great river opened its way.	test
common_voice_ko_36396940.mp3	영신은 한숨과 함께 원재 어머니 편으로 머리를 돌렸다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	With a sigh, Youngshin turned his head toward Wonjae's mother's side.	test
common_voice_ko_36396941.mp3	부르짖으며 영신의 턱밑을 치받치듯 한다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	It cries out and strikes him under the chin.	test
common_voice_ko_36396942.mp3	돈 있는 사람이 부러워서 탄식을 하였었다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	I used to lament because I envied people with money.	test
common_voice_ko_36396944.mp3	이 말을 하기에 동혁은 이마에 땀을 다 흘렸다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	As Dong Hyuk said this, sweat broke out on his forehead.	test
common_voice_ko_36412914.mp3	막 먹어도 상관이 없어.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	It doesn't matter if you just ate it.	test
common_voice_ko_36412915.mp3	이렇게 잡담을 하며 김을 매던 그들은 해가 꼭 져서야 동네로 들어왔다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	As they chatted and steamed, they made it into town just as the sun was setting.	test
common_voice_ko_36412916.mp3	군사에 관한 것도 또한 같다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	The same is true for the military.	test
common_voice_ko_36412917.mp3	간난이가 발판을 꾹 눌렀다 놓으니 기계가 정지되었다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	Gannan pressed down hard on the footrest and released it, and the machine stopped.	test
common_voice_ko_36416346.mp3	국가는 모성의 보호를 위하여 노력하여야 한다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	The State shall endeavor to protect maternity.	test
common_voice_ko_36416347.mp3	대문 밖을 나선 그는 휘휘 돌아보았다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	Outside the gates, he whirled around.	test
common_voice_ko_36416348.mp3	그리고 선원들이 죽 나와서 이상한 듯이 그들을 바라보았다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	And the sailors came out and looked at them strangely.	test
common_voice_ko_36416349.mp3	이서방은 그제야 알아는 들었으나 뭐라고 설명할 아무것도 없다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	He's heard of it, but has no explanation.	test
common_voice_ko_36416350.mp3	그때 첫째는 멀리 수림 위로 보이는 대동방적공장의 연돌을 바라보았다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	He gazed at the grinding stones of the Daedong Spinning Mill, which could be seen above the forest in the distance.	test
common_voice_ko_36433058.mp3	요즘 인기있는 걸그룹이 누가 있나요?	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	Who are some popular girl groups right now?	test
common_voice_ko_36433059.mp3	춘우는 어느덧 저쪽 차에서 이 쪽 차로 옮겨 탔다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	Chun Woo switches from that car to this one.	test
common_voice_ko_36433060.mp3	슬리퍼를 짝짝 끌고 들어가 버린다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	I drag my slippers along with me.	test
common_voice_ko_36433061.mp3	바이러스는 다른 세포에 기생할 때만 생물이 특성을 띤다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	Viruses are only characterized as living when they parasitize other cells.	test
common_voice_ko_36458008.mp3	자기의 마음은 알지를 못하고 춘우를 실연자를 만들어 준 것은 무서운 세상이다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	It's a scary world that has turned Chun Woo into a heartbreaker without realizing it.	test
common_voice_ko_36832967.mp3	눈시울에 잔주름살을 잡아 가며 웃어 보였다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	He smiled, crinkling the corners of his eyes.	test
common_voice_ko_36832969.mp3	그는 이때까지 결혼 문제 같은 것은 아직 생각해 보지 않았던 것이다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	He hadn't thought about marriage at this point.	test
common_voice_ko_36835724.mp3	기천은 상을 물리고 담배를 붙여 물었다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	Qi Chen bit into the prize and lit a cigarette.	test
common_voice_ko_36835725.mp3	옥점의 하숙이 가까워질수록 이 여러 문제는 뒤범벅이 되어 횅횅 돌아가고 있다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	As we get closer to Jadeite's departure, these issues are spinning out of control.	test
common_voice_ko_37451174.mp3	기적은 동해변의 조그만 항구의 새벽 공기를 새되게 찢었다.	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	A miracle ripped through the dawn air of a small harbor on the east coast.	test
common_voice_ko_38552847.mp3	압축기를 탁 내려놓는다	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	Drop the compressor	test
common_voice_ko_38552848.mp3	넌 정말 너가 잘생겼다고 생각해?	c261edb3e8300c5958ab25ad71a18171a56f521f5bd18ce93d7fd0eb7d11970969fc06dd8b35ad6f4860ac07d0d2756b2402031ea5e8d5b24befa80ae15d3436	Do you really think you're good-looking?	test
common_voice_ko_36314479.mp3	이번에는 무형한 그 무엇이 젖가슴을 치밀어 오른다.	4c3cb7bd59f77881af20788a72524f244293bbe1f796f2fe6d107d9cf581273d68bb403175a01119d0d6b28b4aaa4f10cc154c7e1e11a6bb0c828587dbd0f4d5	This time, something intangible leaps into my chest.	test
common_voice_ko_36314481.mp3	문제는 목적지에 얼마나 빨리 가느냐가 아니라 그 목적지가 어디냐는 것이다.	4c3cb7bd59f77881af20788a72524f244293bbe1f796f2fe6d107d9cf581273d68bb403175a01119d0d6b28b4aaa4f10cc154c7e1e11a6bb0c828587dbd0f4d5	The question is not how fast you can get to your destination, but where that destination is.	test
common_voice_ko_36314483.mp3	그래서 무엇보다도 먼저 계급의식을 전해 주고 싶었다.	4c3cb7bd59f77881af20788a72524f244293bbe1f796f2fe6d107d9cf581273d68bb403175a01119d0d6b28b4aaa4f10cc154c7e1e11a6bb0c828587dbd0f4d5	So first and foremost, I wanted to convey a sense of class.	test
