path	sentence	client_id	translation	split
common_voice_ko_36880413.mp3	의심하는 마음과 한꺼번에 일어나는 것은 질투였다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	Doubt and jealousy all at once.	train
common_voice_ko_36880414.mp3	애가 말라서 간청을 하는 것이었다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	He was begging because he was dry.	train
common_voice_ko_36880415.mp3	오늘 밤은 특히 애들의 재미난 유희가 있다고 해서 유서방이며 덕호까지도 모두 갔던 것이다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	Tonight was a particularly fun night for the kids, so Yoo Seo-bang and Deok-ho were all there.	train
common_voice_ko_36880417.mp3	여보게 김첨지	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	Hello, Chumji Kim	train
common_voice_ko_36880418.mp3	그의 연지 바른 입이 가까이만 가도 불같이 뜨거워 춘우의 피를 태울 듯하였다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	His soft mouth was as hot as fire, as if it would burn the blood of Chun Wu.	train
common_voice_ko_36880419.mp3	덕호는 이불로 몸을 가리고 일어앉아 물그릇을 받으며 이렇게 말하였다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	Deokho covered himself with a quilt, sat up, took the bowl of water, and said, “I'm sorry.	train
common_voice_ko_36880421.mp3	그는 얼른 뒷문 편으로 몸을 피하였다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	He quickly ducked out the back door.	train
common_voice_ko_36880422.mp3	뜨거운 볕이 그의 전신을 후끈하게 하였다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	The heat made his whole body sweat.	train
common_voice_ko_36880423.mp3	뱁새가 황새를 따르려다간 다리가 찢어지는 줄 모르구 덮어놓고 날뛰는구나.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	The hummingbird tries to follow the stork, not realizing that it will tear its leg off.	train
common_voice_ko_36880425.mp3	삼십 년 전에 자네가 나오기 전에 세상 떠난	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	who passed away thirty years ago before you came along.	train
common_voice_ko_36880426.mp3	종을 어렸을 때부터 곱게 양육하면 그가 나중에는 자식인 체하리라	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	Train up a servant as a child, and when he is old, he will be like a son.	train
common_voice_ko_39745083.mp3	그는 검버섯이 돋은 이마에 주름살을 잡으며 머리 위를 우러러본다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	He wrinkles his ageing forehead and looks up at the top of his head.	train
common_voice_ko_39745087.mp3	지금은 지팽이를 짚으시고도 별로 나다니시지를 못하셔요.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	He can't get around much now, even with a limp.	train
common_voice_ko_39745088.mp3	내가 가장 좋아하는 과목은 체육이다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	My favorite subject is physical education.	train
common_voice_ko_39745089.mp3	홍길동 회장님 비서입니다	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	This is Mr. Hong Gil-dong's secretary.	train
common_voice_ko_39745090.mp3	지금 누구를 만나고 있기는 한데	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	I'm meeting with someone right now.	train
common_voice_ko_39745091.mp3	출입문 닫습니다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	Close the door.	train
common_voice_ko_39745093.mp3	중학을 졸업한 뒤에는 이젠 어머니를 위하여 그는 학업을 중지하지 않을 수가 없었습니다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	After graduating from middle school, he had no choice but to stop studying for his mother.	train
common_voice_ko_39745114.mp3	일에 바쁜 꿀벌은 슬퍼할 겨를도 없다는 격언이 있지 않은가.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	As the saying goes, a busy bee has no time for grief.	train
common_voice_ko_39745115.mp3	그러자 그 돈 벌 용기가 병자에 대한 염려를 사르고 말았다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	His courage to make money overrode his concern for the sick.	train
common_voice_ko_39745121.mp3	춘우는 자리 위에 그대로 쓰러지어 고단한 다리를 펴려 하여 두 다리를 쭉 뻗었다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	Chun Wu collapsed onto his seat and stretched out his tired legs in an attempt to stretch them out.	train
common_voice_ko_39745123.mp3	덕호는 그가 너무 미워서 이름도 부르지 않는 것이다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	Deok-ho hates him so much that he doesn't even call him by name.	train
common_voice_ko_39745124.mp3	동혁은 못 이기는 체하고 따라 들어갔다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	Donghyuk couldn't resist and followed him in.	train
common_voice_ko_39745125.mp3	운전수를 끌어내려 퍽퍽 두드려 주고 싶었다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	I wanted to pull the driver out and give him a good pounding.	train
common_voice_ko_39745150.mp3	그리고 선비 입에서 무슨 말이 나오기를 기다렸다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	He waited for the words to come out of his mouth.	train
common_voice_ko_39745163.mp3	정근이더러 무슨 말이라도 꺼내라고 재촉 비슷이 한다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	It's like he's trying to get her to say something.	train
common_voice_ko_39745164.mp3	그의 속을 뚫고 보려는 듯한 옥점이의 강한 시선을 그는 약간 피하였다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	He slightly averted his gaze from Jade Shoppe's intense gaze that seemed to be trying to see right through him.	train
common_voice_ko_39745188.mp3	그는 자기가 누운 동안 하루도 주야학을 쉬지 못하게 하였다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	He did not allow him to rest from his day and night studies for a single day while he was laid up.	train
common_voice_ko_39745191.mp3	또 한 잔 먹고 나서 김첨지는 치삼의 어깨를 치며 문득 껄껄 웃는다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	After another drink, Kim Chum-ji pats Chi-sam on the shoulder and chuckles.	train
common_voice_ko_39745208.mp3	그때 맞은편 방에서는 웃음소리가 하하 하고 흘러나왔다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	At the same time, laughter erupted from the other side of the room.	train
common_voice_ko_39745210.mp3	그리고 뛰노는 가슴을 진정하며 기침을 하였다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	He coughed to clear his throat.	train
common_voice_ko_39745211.mp3	좀 급속도로 시작된 빈곤, 거기 연하여 주림, 꺼져가는 불꽃과 같은 목숨	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	Poverty, which began rather rapidly, and life, which is like a dying flame.	train
common_voice_ko_39745230.mp3	그는 무의식간에 볼을 슬슬 어루만지며 벌컥 일어났다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	He jerked to his feet, unconsciously stroking his cheek.	train
common_voice_ko_39745231.mp3	웬일인지 선비는 가슴이 답답해지며 얼른 대답이 나가지 않았다.	c6ea915bc1573d5253873335a07670c60dfe75546918f591b700e4a992ab7e44ab084bd752b3e69e197900cfa2e45e1f094af17209d83b5065456069e71aa84e	For some reason, the Zen master's chest tightened and he couldn't think of an answer.	train
common_voice_ko_36880045.mp3	옥점이는 어느 때나 신철이를 잊지 못하는 반면에 그만큼 더 미웠던 것이다.	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	While Ok Jip-yi never forgot Shin Chul, he hated him even more.	train
common_voice_ko_36880047.mp3	예나 지금이나 저 연못의 물은 푸르고 푸르다.	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	The water in that pond is still blue and green.	train
common_voice_ko_36880048.mp3	먼저 말씀하여 둘 것은 섭섭히 생각하시지 말으십시오.	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	Don't feel bad about being the first to speak up.	train
common_voice_ko_36880049.mp3	그의 토실토실한 어깨 위는 둥그렇게 드러났다.	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	The top of his chubby shoulders was rounded.	train
common_voice_ko_36880053.mp3	그들은 풀기 없는 선비를 보며 감독에게서 단단한 나무람을 들은 듯하였다.	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	They looked at the inexplicable Zen master and heard a hard wooden sermon from the bishop.	train
common_voice_ko_36880054.mp3	영숙의 어머니 마음속에서는 새로이 어떠한 계획의 싹이 솟아났다.	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	A new plan sprouted in Young-sook's mother's mind.	train
common_voice_ko_36880056.mp3	우선 벼 넉 섬은 날 줘야 하네.	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	First of all, you have to give me the island of rice.	train
common_voice_ko_36880057.mp3	큰길이라야 당시의 장안의 길은 그다지 크지를 못하였다.	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	The road in Chang'an was not very big at the time.	train
common_voice_ko_36880062.mp3	첫째 어머니도 이 모양을 바라보며 목이 메어 울었다.	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	The first mother looked at it and cried with a lump in her throat.	train
common_voice_ko_36880063.mp3	무기명으로 투표를 하는 데도 대필로 쓴 사람이 많았다.	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	There were also a lot of ghostwritten votes.	train
common_voice_ko_36880064.mp3	즐거운 날은 오고 말 것이다.	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	Good days will come and go.	train
common_voice_ko_36880065.mp3	대답을 듣고야 가겠다는 듯이 말똥말똥 쳐다본다.	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	He stares at me like I'm going to leave until he answers.	train
common_voice_ko_36880087.mp3	배고픈데 지금 저녁 식사를 먹으면 너무 이를까?	c6d812c8e94ecbb24fae83f2cd97e626f074b18a28f27bfdbdcd9038e80ef241e5fa751e85dd1ef11043d7966ea9deb57ff69e5398b4a84d3dbfe01b80c60684	I'm hungry, but will it be too much if I eat dinner now?	train
